State,County,Year,Poverty Rate
North Carolina,Jackson County,2014,22.0
North Carolina,Jackson County,2013,19.0
North Carolina,Jackson County,2012,19.5
North Carolina,Jackson County,2011,19.5
North Carolina,Jackson County,2010,19.5
North Carolina,Jackson County,2009,19.5
North Carolina,Johnston County,2018,13.3
North Carolina,Johnston County,2017,14.4
North Carolina,Johnston County,2016,14.6
North Carolina,Johnston County,2015,15.4
North Carolina,Johnston County,2014,15.4
North Carolina,Johnston County,2013,17.2
North Carolina,Johnston County,2012,16.1
North Carolina,Johnston County,2011,16.1
North Carolina,Johnston County,2010,16.1
North Carolina,Johnston County,2009,16.1
North Carolina,Jones County,2018,26.2
North Carolina,Jones County,2017,26.4
North Carolina,Jones County,2016,22.8
North Carolina,Jones County,2015,21.5
North Carolina,Jones County,2014,21.5
North Carolina,Jones County,2013,16.8
North Carolina,Jones County,2012,17.0
North Carolina,Jones County,2011,17.0
North Carolina,Jones County,2010,17.0
North Carolina,Jones County,2009,17.0
North Carolina,Lee County,2018,16.1
North Carolina,Lee County,2017,17.5
North Carolina,Lee County,2016,18.3
North Carolina,Lee County,2015,18.1
North Carolina,Lee County,2014,18.1
North Carolina,Lee County,2013,18.9
North Carolina,Lee County,2012,17.4
North Carolina,Lee County,2011,17.4
North Carolina,Lee County,2010,17.4
North Carolina,Lee County,2009,17.4
North Carolina,Lenoir County,2018,22.9
North Carolina,Lenoir County,2017,22.3
North Carolina,Lenoir County,2016,22.1
North Carolina,Lenoir County,2015,23.2
North Carolina,Lenoir County,2014,23.2
North Carolina,Lenoir County,2013,21.6
North Carolina,Lenoir County,2012,24.9
North Carolina,Lenoir County,2011,24.9
North Carolina,Lenoir County,2010,24.9
North Carolina,Lenoir County,2009,24.9
North Carolina,Lincoln County,2018,14.4
North Carolina,Lincoln County,2017,15.2
North Carolina,Lincoln County,2016,15.1
North Carolina,Lincoln County,2015,15.5
North Carolina,Lincoln County,2014,15.5
North Carolina,Lincoln County,2013,15.7
North Carolina,Lincoln County,2012,14.9
North Carolina,Lincoln County,2011,14.9
North Carolina,Lincoln County,2010,12.5
North Carolina,Lincoln County,2009,12.5
North Carolina,Macon County,2018,16.6
North Carolina,Macon County,2017,17.7
North Carolina,Macon County,2016,18.4
North Carolina,Macon County,2015,19.1
North Carolina,Macon County,2014,19.1
North Carolina,Macon County,2013,21.3
North Carolina,Macon County,2012,19.6
North Carolina,Macon County,2011,19.6
North Carolina,Macon County,2010,19.6
North Carolina,Macon County,2009,19.6
North Carolina,Madison County,2018,17.6
North Carolina,Madison County,2017,17.8
North Carolina,Madison County,2016,16.6
North Carolina,Madison County,2015,18.1
North Carolina,Madison County,2014,18.1
North Carolina,Madison County,2013,17.3
North Carolina,Madison County,2012,17.4
North Carolina,Madison County,2011,17.4
North Carolina,Madison County,2010,17.4
North Carolina,Madison County,2009,17.4
North Carolina,Martin County,2018,18.3
North Carolina,Martin County,2017,19.2
North Carolina,Martin County,2016,20.2
North Carolina,Martin County,2015,21.3
North Carolina,Martin County,2014,21.3
North Carolina,Martin County,2013,23.2
North Carolina,Martin County,2012,24.9
North Carolina,Martin County,2011,24.9
North Carolina,Martin County,2010,21.9
North Carolina,Martin County,2009,21.9
North Carolina,McDowell County,2018,17.1
North Carolina,McDowell County,2017,19.3
North Carolina,McDowell County,2016,20.0
North Carolina,McDowell County,2015,20.2
North Carolina,McDowell County,2014,20.2
North Carolina,McDowell County,2013,21.9
North Carolina,McDowell County,2012,19.0
North Carolina,McDowell County,2011,19.0
North Carolina,McDowell County,2010,19.0
North Carolina,McDowell County,2009,19.0
North Carolina,Mecklenburg County,2018,12.7
North Carolina,Mecklenburg County,2017,13.4
North Carolina,Mecklenburg County,2016,14.1
North Carolina,Mecklenburg County,2015,15.2
North Carolina,Mecklenburg County,2014,15.2
North Carolina,Mecklenburg County,2013,14.1
North Carolina,Mecklenburg County,2012,14.5
North Carolina,Mecklenburg County,2011,12.4
North Carolina,Mecklenburg County,2010,11.4
North Carolina,Mecklenburg County,2009,10.3
North Carolina,Mitchell County,2018,14.0
North Carolina,Mitchell County,2017,15.4
North Carolina,Mitchell County,2016,18.0
North Carolina,Mitchell County,2015,19.5
North Carolina,Mitchell County,2014,19.5
North Carolina,Mitchell County,2013,18.3
North Carolina,Mitchell County,2012,18.6
North Carolina,Mitchell County,2011,18.6
North Carolina,Mitchell County,2010,18.6
North Carolina,Mitchell County,2009,18.6
North Carolina,Montgomery County,2018,19.7
North Carolina,Montgomery County,2017,20.9
North Carolina,Montgomery County,2016,21.9
North Carolina,Montgomery County,2015,25.1
North Carolina,Montgomery County,2014,25.1
North Carolina,Montgomery County,2013,25.6
North Carolina,Montgomery County,2012,26.3
North Carolina,Montgomery County,2011,26.3
North Carolina,Montgomery County,2010,26.3
North Carolina,Montgomery County,2009,26.3
North Carolina,Moore County,2018,12.6
North Carolina,Moore County,2017,13.3
North Carolina,Moore County,2016,14.6
North Carolina,Moore County,2015,15.2
North Carolina,Moore County,2014,15.2
North Carolina,Moore County,2013,15.6
North Carolina,Moore County,2012,14.5
North Carolina,Moore County,2011,14.5
North Carolina,Moore County,2010,14.5
North Carolina,Moore County,2009,14.5
North Carolina,Nash County,2018,15.5
North Carolina,Nash County,2017,15.9
North Carolina,Nash County,2016,17.4
North Carolina,Nash County,2015,18.5
North Carolina,Nash County,2014,18.5
North Carolina,Nash County,2013,17.0
North Carolina,Nash County,2012,17.5
North Carolina,Nash County,2011,17.5
North Carolina,Nash County,2010,17.5
North Carolina,Nash County,2009,17.5
North Carolina,New Hanover County,2018,17.3
North Carolina,New Hanover County,2017,18.0
North Carolina,New Hanover County,2016,17.7
North Carolina,New Hanover County,2015,17.7
North Carolina,New Hanover County,2014,17.7
North Carolina,New Hanover County,2013,16.9
North Carolina,New Hanover County,2012,16.0
North Carolina,New Hanover County,2011,16.0
North Carolina,New Hanover County,2010,16.0
North Carolina,New Hanover County,2009,16.0
North Carolina,Northampton County,2018,21.9
North Carolina,Northampton County,2017,25.4
North Carolina,Northampton County,2016,28.5
North Carolina,Northampton County,2015,28.1
North Carolina,Northampton County,2014,28.1
North Carolina,Northampton County,2013,26.3
North Carolina,Northampton County,2012,26.5
North Carolina,Northampton County,2011,26.5
North Carolina,Northampton County,2010,26.5
North Carolina,Northampton County,2009,26.5
North Carolina,Onslow County,2018,13.8
North Carolina,Onslow County,2017,14.1
North Carolina,Onslow County,2016,13.9
North Carolina,Onslow County,2015,14.6
North Carolina,Onslow County,2014,14.6
North Carolina,Onslow County,2013,17.0
North Carolina,Onslow County,2012,13.9
North Carolina,Onslow County,2011,13.9
North Carolina,Onslow County,2010,13.9
North Carolina,Onslow County,2009,10.7
North Carolina,Orange County,2018,13.4
North Carolina,Orange County,2017,14.0
North Carolina,Orange County,2016,14.5
North Carolina,Orange County,2015,15.8
North Carolina,Orange County,2014,15.8
North Carolina,Orange County,2013,17.8
North Carolina,Orange County,2012,17.4
North Carolina,Orange County,2011,17.4
North Carolina,Orange County,2010,17.4
North Carolina,Orange County,2009,17.4
North Carolina,Pamlico County,2018,14.1
North Carolina,Pamlico County,2017,15.1
North Carolina,Pamlico County,2016,14.5
North Carolina,Pamlico County,2015,13.6
North Carolina,Pamlico County,2014,13.6
North Carolina,Pamlico County,2013,12.4
North Carolina,Pamlico County,2012,13.8
North Carolina,Pamlico County,2011,13.8
North Carolina,Pamlico County,2010,13.8
North Carolina,Pamlico County,2009,13.8
North Carolina,Pasquotank County,2018,16.2
North Carolina,Pasquotank County,2017,18.1
North Carolina,Pasquotank County,2016,17.4
North Carolina,Pasquotank County,2015,19.2
North Carolina,Pasquotank County,2014,19.2
North Carolina,Pasquotank County,2013,15.8
North Carolina,Pasquotank County,2012,18.0
North Carolina,Pasquotank County,2011,18.0
North Carolina,Pasquotank County,2010,18.0
North Carolina,Pasquotank County,2009,18.0
North Carolina,Pender County,2018,15.1
North Carolina,Pender County,2017,15.8
North Carolina,Pender County,2016,18.7
North Carolina,Pender County,2015,18.4
North Carolina,Pender County,2014,18.4
North Carolina,Pender County,2013,19.3
North Carolina,Pender County,2012,18.0
North Carolina,Pender County,2011,14.5
North Carolina,Pender County,2010,14.5
North Carolina,Pender County,2009,14.1
North Carolina,Perquimans County,2018,15.5
North Carolina,Perquimans County,2017,18.8
North Carolina,Perquimans County,2016,16.5
North Carolina,Perquimans County,2015,19.6
North Carolina,Perquimans County,2014,19.6
North Carolina,Perquimans County,2013,20.2
North Carolina,Perquimans County,2012,18.6
North Carolina,Perquimans County,2011,18.6
North Carolina,Perquimans County,2010,18.6
North Carolina,Perquimans County,2009,18.6
North Carolina,Person County,2018,17.6
North Carolina,Person County,2017,18.1
North Carolina,Person County,2016,18.4
North Carolina,Person County,2015,19.9
North Carolina,Person County,2014,19.9
North Carolina,Person County,2013,16.8
North Carolina,Person County,2012,16.4
North Carolina,Person County,2011,16.4
North Carolina,Person County,2010,16.4
North Carolina,Person County,2009,16.4
North Carolina,Pitt County,2018,23.9
North Carolina,Pitt County,2017,24.3
North Carolina,Pitt County,2016,24.6
North Carolina,Pitt County,2015,25.5
North Carolina,Pitt County,2014,25.5
North Carolina,Pitt County,2013,24.3
North Carolina,Pitt County,2012,24.0
North Carolina,Pitt County,2011,24.0
North Carolina,Pitt County,2010,21.4
North Carolina,Pitt County,2009,21.4
North Carolina,Polk County,2018,9.5
North Carolina,Polk County,2017,10.9
North Carolina,Polk County,2016,14.5
North Carolina,Polk County,2015,13.9
North Carolina,Polk County,2014,13.9
North Carolina,Polk County,2013,16.7
North Carolina,Polk County,2012,15.7
North Carolina,Polk County,2011,15.7
North Carolina,Polk County,2010,15.7
North Carolina,Polk County,2009,15.7
North Carolina,Randolph County,2018,15.8
North Carolina,Randolph County,2017,16.7
North Carolina,Randolph County,2016,16.9
North Carolina,Randolph County,2015,17.6
North Carolina,Randolph County,2014,17.6
North Carolina,Randolph County,2013,17.8
North Carolina,Randolph County,2012,17.1
North Carolina,Randolph County,2011,17.1
North Carolina,Randolph County,2010,17.1
North Carolina,Randolph County,2009,17.1
North Carolina,Richmond County,2018,24.1
North Carolina,Richmond County,2017,26.1
North Carolina,Richmond County,2016,25.8
North Carolina,Richmond County,2015,25.8
North Carolina,Richmond County,2014,25.8
North Carolina,Richmond County,2013,23.7
North Carolina,Richmond County,2012,24.8
North Carolina,Richmond County,2011,24.8
North Carolina,Richmond County,2010,24.8
North Carolina,Richmond County,2009,24.8
North Carolina,Robeson County,2018,28.1
North Carolina,Robeson County,2017,29.2
North Carolina,Robeson County,2016,30.8
North Carolina,Robeson County,2015,31.6
North Carolina,Robeson County,2014,31.6
North Carolina,Robeson County,2013,31.7
North Carolina,Robeson County,2012,31.9
North Carolina,Robeson County,2011,31.9
North Carolina,Robeson County,2010,31.9
North Carolina,Robeson County,2009,31.9
North Carolina,Rockingham County,2018,18.0
North Carolina,Rockingham County,2017,18.5
North Carolina,Rockingham County,2016,19.4
North Carolina,Rockingham County,2015,18.7
North Carolina,Rockingham County,2014,18.7
North Carolina,Rockingham County,2013,22.4
North Carolina,Rockingham County,2012,17.2
North Carolina,Rockingham County,2011,17.2
North Carolina,Rockingham County,2010,17.2
North Carolina,Rockingham County,2009,17.2
North Carolina,Rowan County,2018,16.5
North Carolina,Rowan County,2017,16.8
North Carolina,Rowan County,2016,18.0
North Carolina,Rowan County,2015,18.1
North Carolina,Rowan County,2014,18.1
North Carolina,Rowan County,2013,18.9
North Carolina,Rowan County,2012,18.5
North Carolina,Rowan County,2011,18.5
North Carolina,Rowan County,2010,18.5
North Carolina,Rowan County,2009,13.4
North Carolina,Rutherford County,2018,18.0
North Carolina,Rutherford County,2017,19.6
North Carolina,Rutherford County,2016,19.3
North Carolina,Rutherford County,2015,19.9
North Carolina,Rutherford County,2014,19.9
North Carolina,Rutherford County,2013,21.5
North Carolina,Rutherford County,2012,20.3
North Carolina,Rutherford County,2011,20.3
North Carolina,Rutherford County,2010,20.3
North Carolina,Rutherford County,2009,20.3
North Carolina,Sampson County,2018,24.1
North Carolina,Sampson County,2017,24.3
North Carolina,Sampson County,2016,24.2
North Carolina,Sampson County,2015,25.5
North Carolina,Sampson County,2014,25.5
North Carolina,Sampson County,2013,21.0
North Carolina,Sampson County,2012,21.3
North Carolina,Sampson County,2011,19.4
North Carolina,Sampson County,2010,18.8
North Carolina,Sampson County,2009,18.8
North Carolina,Scotland County,2018,27.7
North Carolina,Scotland County,2017,29.8
North Carolina,Scotland County,2016,31.5
North Carolina,Scotland County,2015,31.2
North Carolina,Scotland County,2014,31.2
North Carolina,Scotland County,2013,28.3
North Carolina,Scotland County,2012,30.6
North Carolina,Scotland County,2011,30.6
North Carolina,Scotland County,2010,30.6
North Carolina,Scotland County,2009,30.6
North Carolina,Stanly County,2018,14.3
North Carolina,Stanly County,2017,15.7
North Carolina,Stanly County,2016,17.1
North Carolina,Stanly County,2015,17.7
North Carolina,Stanly County,2014,17.7
North Carolina,Stanly County,2013,16.1
North Carolina,Stanly County,2012,14.9
North Carolina,Stanly County,2011,14.9
North Carolina,Stanly County,2010,14.9
North Carolina,Stanly County,2009,14.9
North Carolina,Stokes County,2018,13.6
North Carolina,Stokes County,2017,13.9
North Carolina,Stokes County,2016,15.4
North Carolina,Stokes County,2015,17.0
North Carolina,Stokes County,2014,17.0
North Carolina,Stokes County,2013,14.9
North Carolina,Stokes County,2012,17.4
North Carolina,Stokes County,2011,17.4
North Carolina,Stokes County,2010,17.4
North Carolina,Stokes County,2009,17.4
North Carolina,Surry County,2018,16.9
North Carolina,Surry County,2017,17.6
North Carolina,Surry County,2016,17.8
North Carolina,Surry County,2015,19.7
North Carolina,Surry County,2014,19.7
North Carolina,Surry County,2013,19.9
North Carolina,Surry County,2012,18.3
North Carolina,Surry County,2011,18.3
North Carolina,Surry County,2010,18.3
North Carolina,Surry County,2009,18.3
North Carolina,Swain County,2018,17.3
North Carolina,Swain County,2017,20.9
North Carolina,Swain County,2016,23.4
North Carolina,Swain County,2015,24.5
North Carolina,Swain County,2014,24.5
North Carolina,Swain County,2013,27.2
North Carolina,Swain County,2012,22.4
North Carolina,Swain County,2011,22.4
North Carolina,Swain County,2010,22.4
North Carolina,Swain County,2009,22.4
North Carolina,Transylvania County,2018,14.7
North Carolina,Transylvania County,2017,15.5
North Carolina,Transylvania County,2016,14.4
North Carolina,Transylvania County,2015,12.6
North Carolina,Transylvania County,2014,12.6
North Carolina,Transylvania County,2013,14.3
North Carolina,Transylvania County,2012,14.2
North Carolina,Transylvania County,2011,14.2
North Carolina,Transylvania County,2010,14.2
North Carolina,Transylvania County,2009,14.2
North Carolina,Tyrrell County,2018,25.2
North Carolina,Tyrrell County,2017,26.8
North Carolina,Tyrrell County,2016,25.3
North Carolina,Tyrrell County,2015,21.8
